unique ID,Primary archt/firm,Primary archt/firm[1][Name],Primary archt/firm[1][Role],Primary archt/firm[1][Type],Primary archt/firm[2][Name],Primary archt/firm[2][Role],Primary archt/firm[2][Type],Primary archt/firm[3][Name],Primary archt/firm[3][Role],Primary archt/firm[3][Type],Primary archt/firm[4][Name],Primary archt/firm[4][Role],Primary archt/firm[4][Type],Primary archt/firm[5][Name],Primary archt/firm[5][Role],Primary archt/firm[5][Type],Primary archt/firm_flag
16245,Frank D. Welch Associates,Frank D. Welch Associates,contributor,corporate,,,,,,,,,,,,,0
16246,Frank D. Welch Associates,Frank D. Welch Associates,contributor,corporate,,,,,,,,,,,,,0
16263,unidentified | contributor,,,,,,,,,,,,,,,,0
16264,unidentified | contributor,,,,,,,,,,,,,,,,0
16265,unidentified | contributor,,,,,,,,,,,,,,,,0
16266,unidentified | contributor,,,,,,,,,,,,,,,,0
16267,unidentified | contributor,,,,,,,,,,,,,,,,0
16268,unidentified | contributor,,,,,,,,,,,,,,,,0
16984,unidentified | contributor,,,,,,,,,,,,,,,,0
17007,unidentified | contributor,,,,,,,,,,,,,,,,0
17008,unidentified | contributor,,,,,,,,,,,,,,,,0
17123,Frank Welch Associates,Frank Welch Associates,contributor,corporate,,,,,,,,,,,,,0
17124,Frank Welch Associates,Frank Welch Associates,contributor,corporate,,,,,,,,,,,,,0
17125,Frank Welch Associates,Frank Welch Associates,contributor,corporate,,,,,,,,,,,,,0
17126,Frank Welch Associates,Frank Welch Associates,contributor,corporate,,,,,,,,,,,,,0
17127,unidentified | contributor,,,,,,,,,,,,,,,,0
17150,Frank Welch Associates,Frank Welch Associates,contributor,corporate,,,,,,,,,,,,,0
17697,Frank Welch Associates,Frank Welch Associates,contributor,corporate,,,,,,,,,,,,,0
17698,unidentified | contributor,,,,,,,,,,,,,,,,0
10226,Skidmore Owings Merrill,Skidmore Owings Merrill,contributor,corporate,,,,,,,,,,,,,0
485,Preston M. Geren,Preston M. Geren,contributor,person,,,,,,,,,,,,,0
486,Preston M. Geren,Preston M. Geren,contributor,person,,,,,,,,,,,,,0
487,Preston M. Geren | architect and engineer,Preston M. Geren,architect and engineer,person,,,,,,,,,,,,,0
488,Louis I. Kahn,Louis I. Kahn,contributor,person,,,,,,,,,,,,,0
489,Preston M. Geren,Preston M. Geren,contributor,person,,,,,,,,,,,,,0
490,Preston M. Geren,Preston M. Geren,contributor,person,,,,,,,,,,,,,0
491,Preston M. Geren,Preston M. Geren,contributor,person,,,,,,,,,,,,,0
492,Preston M. Geren,Preston M. Geren,contributor,person,,,,,,,,,,,,,0
484,unidentified | contributor,,,,,,,,,,,,,,,,0
15524,George F. Andrews,George F. Andrews,contributor,corporate,,,,,,,,,,,,,0
15525,George F. Andrews,George F. Andrews,contributor,corporate,,,,,,,,,,,,,0
15526,George F. Andrews,George F. Andrews,contributor,corporate,,,,,,,,,,,,,0
15527,unidentified | contributor,,,,,,,,,,,,,,,,0
15528,George F. Andrews,George F. Andrews,contributor,corporate,,,,,,,,,,,,,0
15529,George F. Andrews,George F. Andrews,contributor,corporate,,,,,,,,,,,,,0
15530,unidentified | contributor,,,,,,,,,,,,,,,,0
15531,unidentified | contributor,,,,,,,,,,,,,,,,0
15532,unidentified | contributor,,,,,,,,,,,,,,,,0
15533,unidentified | contributor,,,,,,,,,,,,,,,,0
15534,unidentified | contributor,,,,,,,,,,,,,,,,0
15535,The Celotex Corporation,The Celotex Corporation,contributor,corporate,,,,,,,,,,,,,0
15536,unidentified | contributor,,,,,,,,,,,,,,,,0
15537,unidentified | contributor,,,,,,,,,,,,,,,,0
15538,"Department of Middle American Research, The Tulane University of Louisiana","Department of Middle American Research, The Tulane University of Louisiana",contributor,person,,,,,,,,,,,,,0
15539,"Middle American Research Institute, Tulane University of Louisiana","Middle American Research Institute, Tulane University of Louisiana",contributor,person,,,,,,,,,,,,,0
15540,unidentified | contributor,,,,,,,,,,,,,,,,0
15541,The Tulane University of Louisiana,The Tulane University of Louisiana,contributor,person,,,,,,,,,,,,,0
15542,Tulane University of Louisiana,Tulane University of Louisiana,contributor,person,,,,,,,,,,,,,0
15543,Instituto Nacional de Antropologia e Historia,Instituto Nacional de Antropologia e Historia,contributor,person,,,,,,,,,,,,,0
15544,unidentified | contributor,,,,,,,,,,,,,,,,0
15545,"Middle American Research Institute, Tulane University","Middle American Research Institute, Tulane University",contributor,person,,,,,,,,,,,,,0
15546,unidentified | contributor,,,,,,,,,,,,,,,,0
15547,unidentified | contributor,,,,,,,,,,,,,,,,0
15548,Ian Graham,Ian Graham,contributor,person,,,,,,,,,,,,,0
15549,George F. Andrews | project director,George F. Andrews,project director,corporate,,,,,,,,,,,,,0
15550,unidentified | contributor,,,,,,,,,,,,,,,,0
15551,unidentified | contributor,,,,,,,,,,,,,,,,0
15552,unidentified | contributor,,,,,,,,,,,,,,,,0
15553,unidentified | contributor,,,,,,,,,,,,,,,,0
15554,unidentified | contributor,,,,,,,,,,,,,,,,0
15555,"Edwin M. Shook | director, Tikal Project; Froelich Rainey | director, University Museum, University of Pennsylvania",Edwin M. Shook,"director, Tikal Project",person,Froelich Rainey,"director, University Museum, University of Pennsylvania",person,,,,,,,,,,0
15556,The Columbia Planograph Company,The Columbia Planograph Company,contributor,corporate,,,,,,,,,,,,,0
15557,The Columbia Planograph Company,The Columbia Planograph Company,contributor,corporate,,,,,,,,,,,,,0
15558,The Columbia Planograph Company,The Columbia Planograph Company,contributor,corporate,,,,,,,,,,,,,0
15559,unidentified | contributor,,,,,,,,,,,,,,,,0
15560,The Columbia Planograph Company,The Columbia Planograph Company,contributor,corporate,,,,,,,,,,,,,0
15561,The Columbia Planograph Company,The Columbia Planograph Company,contributor,corporate,,,,,,,,,,,,,0
15562,W. R. Bullard,W. R. Bullard,contributor,person,,,,,,,,,,,,,0
15563,unidentified | contributor,,,,,,,,,,,,,,,,0
15564,unidentified | contributor,,,,,,,,,,,,,,,,0
15565,unidentified | contributor,,,,,,,,,,,,,,,,0
15566,unidentified | contributor,,,,,,,,,,,,,,,,0
15567,unidentified | contributor,,,,,,,,,,,,,,,,0
15568,unidentified | contributor,,,,,,,,,,,,,,,,0
15569,George F. Andrews | project director,George F. Andrews,project director,corporate,,,,,,,,,,,,,0
15570,unidentified | contributor,,,,,,,,,,,,,,,,0
15571,G. Andrews,G. Andrews,contributor,corporate,,,,,,,,,,,,,0
15572,unidentified | contributor,,,,,,,,,,,,,,,,0
15573,unidentified | contributor,,,,,,,,,,,,,,,,0
15574,unidentified | contributor,,,,,,,,,,,,,,,,0
15575,unidentified | contributor,,,,,,,,,,,,,,,,0
15576,unidentified | contributor,,,,,,,,,,,,,,,,0
15577,unidentified | contributor,,,,,,,,,,,,,,,,0
15578,Paul Gendrop,Paul Gendrop,contributor,person,,,,,,,,,,,,,0
15579,unidentified | contributor,,,,,,,,,,,,,,,,0
15580,George F. Andrews | project director,George F. Andrews,project director,corporate,,,,,,,,,,,,,0
15581,unidentified | contributor,,,,,,,,,,,,,,,,0
15582,unidentified | contributor,,,,,,,,,,,,,,,,0
15583,unidentified | contributor,,,,,,,,,,,,,,,,0
15584,unidentified | contributor,,,,,,,,,,,,,,,,0
15585,unidentified | contributor,,,,,,,,,,,,,,,,0
15586,unidentified | contributor,,,,,,,,,,,,,,,,0
15587,unidentified | contributor,,,,,,,,,,,,,,,,0
15588,unidentified | contributor,,,,,,,,,,,,,,,,0
15589,unidentified | contributor,,,,,,,,,,,,,,,,0
15590,unidentified | contributor,,,,,,,,,,,,,,,,0
15591,unidentified | contributor,,,,,,,,,,,,,,,,0
15592,unidentified | contributor,,,,,,,,,,,,,,,,0
15593,unidentified | contributor,,,,,,,,,,,,,,,,0
15594,unidentified | contributor,,,,,,,,,,,,,,,,0
15595,unidentified | contributor,,,,,,,,,,,,,,,,0
15596,CRY-INAH,CRY-INAH,contributor,person,,,,,,,,,,,,,0
15597,unidentified | contributor,,,,,,,,,,,,,,,,0
15598,unidentified | contributor,,,,,,,,,,,,,,,,0
15599,unidentified | contributor,,,,,,,,,,,,,,,,0
15600,unidentified | contributor,,,,,,,,,,,,,,,,0
15601,unidentified | contributor,,,,,,,,,,,,,,,,0
15602,unidentified | contributor,,,,,,,,,,,,,,,,0
15603,unidentified | contributor,,,,,,,,,,,,,,,,0
15604,unidentified | contributor,,,,,,,,,,,,,,,,0
15605,unidentified | contributor,,,,,,,,,,,,,,,,0
15606,unidentified | contributor,,,,,,,,,,,,,,,,0
15607,unidentified | contributor,,,,,,,,,,,,,,,,0
15608,G. F. Andrews,G. F. Andrews,contributor,corporate,,,,,,,,,,,,,0
15609,unidentified | contributor,,,,,,,,,,,,,,,,0
15610,unidentified | contributor,,,,,,,,,,,,,,,,0
15611,unidentified | contributor,,,,,,,,,,,,,,,,0
15612,unidentified | contributor,,,,,,,,,,,,,,,,0
15613,unidentified | contributor,,,,,,,,,,,,,,,,0
15614,unidentified | contributor,,,,,,,,,,,,,,,,0
15615,unidentified | contributor,,,,,,,,,,,,,,,,0
15616,unidentified | contributor,,,,,,,,,,,,,,,,0
15617,unidentified | contributor,,,,,,,,,,,,,,,,0
15618,unidentified | contributor,,,,,,,,,,,,,,,,0
15619,unidentified | contributor,,,,,,,,,,,,,,,,0
15620,unidentified | contributor,,,,,,,,,,,,,,,,0
15621,unidentified | contributor,,,,,,,,,,,,,,,,0
15622,unidentified | contributor,,,,,,,,,,,,,,,,0
15623,unidentified | contributor,,,,,,,,,,,,,,,,0
15624,unidentified | contributor,,,,,,,,,,,,,,,,0
15625,G. Andrews,G. Andrews,contributor,corporate,,,,,,,,,,,,,0
15626,G. Andrews,G. Andrews,contributor,corporate,,,,,,,,,,,,,0
15627,unidentified | contributor,,,,,,,,,,,,,,,,0
15628,unidentified | contributor,,,,,,,,,,,,,,,,0
15629,unidentified | contributor,,,,,,,,,,,,,,,,0
15630,unidentified | contributor,,,,,,,,,,,,,,,,0
15631,unidentified | contributor,,,,,,,,,,,,,,,,0
15632,unidentified | contributor,,,,,,,,,,,,,,,,0
15633,unidentified | contributor,,,,,,,,,,,,,,,,0
15634,George F. Andrews | project director,George F. Andrews,project director,corporate,,,,,,,,,,,,,0
15635,unidentified | contributor,,,,,,,,,,,,,,,,0
15636,unidentified | contributor,,,,,,,,,,,,,,,,0
15637,Agertoft & Juul-Moller; Hoff & Windige; Alex Poulsen,Agertoft & Juul-Moller,contributor,corporate,Hoff & Windige,contributor,corporate,Alex Poulsen,contributor,person,,,,,,,0
15638,E. F. Groosman,E. F. Groosman,contributor,person,,,,,,,,,,,,,0
15639,unidentified | contributor,,,,,,,,,,,,,,,,0
15640,unidentified | contributor,,,,,,,,,,,,,,,,0
15641,G. Andrews,G. Andrews,contributor,corporate,,,,,,,,,,,,,0
15642,unidentified | contributor,,,,,,,,,,,,,,,,0
16954,George F. Andrews,George F. Andrews,contributor,corporate,,,,,,,,,,,,,0
3719,Alfred Giles,Alfred Giles,contributor,person,,,,,,,,,,,,,0
3720,Alfred Giles,Alfred Giles,contributor,person,,,,,,,,,,,,,0
3721,Alfred Giles; Guindon Architects,Alfred Giles,contributor,person,Guindon Architects,contributor,corporate,,,,,,,,,,0
17299,Alfred Giles,Alfred Giles,contributor,person,,,,,,,,,,,,,0
3592,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3593,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3594,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3595,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3596,George L. Dahl | architect,George L. Dahl,architect,person,,,,,,,,,,,,,0
3597,"Coburn, Smith, and Evans Architects Dallas","Coburn, Smith, and Evans Architects Dallas",contributor,corporate,,,,,,,,,,,,,0
3598,George L. Dahl Architects and Engineers | architectural firm,George L. Dahl Architects and Engineers,architectural firm,corporate,,,,,,,,,,,,,0
3599,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3600,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3601,George L. Dahl Architects and Engineers | architectural firm,George L. Dahl Architects and Engineers,architectural firm,corporate,,,,,,,,,,,,,0
3602,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3603,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3604,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3605,unidentified | contributor,,,,,,,,,,,,,,,,0
3606,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3607,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3608,Herbert M. Greene Company | architects & engineers,Herbert M. Greene Company,architects & engineers,corporate,,,,,,,,,,,,,0
3609,LaRoche and Dahl,LaRoche and Dahl,contributor,corporate,,,,,,,,,,,,,0
3610,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3611,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3612,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3613,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3614,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3615,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3616,George L. Dahl | Centennial architect,George L. Dahl,Centennial architect,person,,,,,,,,,,,,,0
3617,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3618,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3619,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3620,Herbert M. Greene Company | university architects,Herbert M. Greene Company,university architects,corporate,,,,,,,,,,,,,0
3621,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3622,Herbert M. Greene Company | architects and structural engineers,Herbert M. Greene Company,architects and structural engineers,corporate,,,,,,,,,,,,,0
3623,Hare and Hare | landscape architects and city planners,Hare and Hare,landscape architects and city planners,corporate,,,,,,,,,,,,,0
3624,George L. Dahl | Exposition architect,George L. Dahl,Exposition architect,person,,,,,,,,,,,,,0
3625,General Motors Sales Corporation. Frigidaire Division.,General Motors Sales Corporation. Frigidaire Division.,contributor,corporate,,,,,,,,,,,,,0
3626,George L. Dahl | Centennial architect,George L. Dahl,Centennial architect,person,,,,,,,,,,,,,0
3627,George L. Dahl | Centennial architect,George L. Dahl,Centennial architect,person,,,,,,,,,,,,,0
3628,George L. Dahl | architect,George L. Dahl,architect,person,,,,,,,,,,,,,0
3629,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3630,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
3631,Herbert B. Beidler | architect,Herbert B. Beidler,architect,person,,,,,,,,,,,,,0
3632,George L. Dahl | architect,George L. Dahl,architect,person,,,,,,,,,,,,,0
3633,LaRoche and Dahl,LaRoche and Dahl,contributor,corporate,,,,,,,,,,,,,0
3634,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3635,unidentified | contributor,,,,,,,,,,,,,,,,0
3636,LaRoche and Dahl,LaRoche and Dahl,contributor,corporate,,,,,,,,,,,,,0
3637,George L. Dahl Architects and Engineers | architectural firm,George L. Dahl Architects and Engineers,architectural firm,corporate,,,,,,,,,,,,,0
3638,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3639,George L. Dahl | architect and engineer,George L. Dahl,architect and engineer,person,,,,,,,,,,,,,0
3640,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
3641,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3642,"George Miles Company, Winsted Connecticut","George Miles Company, Winsted Connecticut",contributor,corporate,,,,,,,,,,,,,0
3643,LaRoche and Dahl,LaRoche and Dahl,contributor,corporate,,,,,,,,,,,,,0
3644,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3645,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
3646,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3647,George L. Dahl | architect,George L. Dahl,architect,person,,,,,,,,,,,,,0
3648,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
3649,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3650,Herbert M. Greene Company | architects,Herbert M. Greene Company,architects,corporate,,,,,,,,,,,,,0
3651,unidentified | contributor,,,,,,,,,,,,,,,,0
3652,George L. Dahl | Centennial architect,George L. Dahl,Centennial architect,person,,,,,,,,,,,,,0
3653,George L. Dahl | Centennial architect,George L. Dahl,Centennial architect,person,,,,,,,,,,,,,0
3654,La Roche and Dahl | architects,La Roche and Dahl,architects,corporate,,,,,,,,,,,,,0
3655,Hare and Hare | landscape architects and city planners,Hare and Hare,landscape architects and city planners,corporate,,,,,,,,,,,,,0
3656,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
10033,George L. Dahl,George L. Dahl,contributor,person,,,,,,,,,,,,,0
10034,George L. Dahl,George L. Dahl,contributor,person,,,,,,,,,,,,,0
10035,George L. Dahl,George L. Dahl,contributor,person,,,,,,,,,,,,,0
10036,George L. Dahl,George L. Dahl,contributor,person,,,,,,,,,,,,,0
10037,Hubbell and Greene | architects,Hubbell and Greene,architects,corporate,,,,,,,,,,,,,0
13958,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
14659,George L. Dahl Architects and Engineers | architectural firm,George L. Dahl Architects and Engineers,architectural firm,corporate,,,,,,,,,,,,,0
493,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
494,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
495,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
496,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
497,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
498,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
499,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
500,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
501,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
502,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
503,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
504,Goldsmith & Van Vleck,Goldsmith & Van Vleck,contributor,corporate,,,,,,,,,,,,,0
505,Van Vleck and Goldsmith | architects,Van Vleck and Goldsmith,architects,corporate,,,,,,,,,,,,,0
