unique ID,coll code,Collection,Media
14609,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
sepias (use barrier sheets)
paper"
14610,HEYN,H. Dan Heyn collection,"paper
sepias (use barrier sheets)
prints (ex. bluelines)"
14611,HEYN,H. Dan Heyn collection,"paper
sepias (use barrier sheets)
prints (ex. bluelines)"
14612,HEYN,H. Dan Heyn collection,sepias (use barrier sheets)
14613,HEYN,H. Dan Heyn collection,"paper
sepias (use barrier sheets)"
14614,HEYN,H. Dan Heyn collection,"paper
prints (ex. bluelines)"
14615,HEYN,H. Dan Heyn collection,paper
14616,HEYN,H. Dan Heyn collection,paper
14617,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14618,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14619,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14620,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14621,HEYN,H. Dan Heyn collection,photostats
14622,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14623,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14624,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14625,HEYN,H. Dan Heyn collection,"paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14626,HEYN,H. Dan Heyn collection,"paper
sepias (use barrier sheets)
prints (ex. bluelines)"
14627,HEYN,H. Dan Heyn collection,"trace paper
paper"
14628,HEYN,H. Dan Heyn collection,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14629,HEYN,H. Dan Heyn collection,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14630,HEYN,H. Dan Heyn collection,"paper
prints (ex. bluelines)"
14631,HEYN,H. Dan Heyn collection,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14632,HEYN,H. Dan Heyn collection,paper
14633,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
mylar"
14634,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
mylar"
14635,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
trace paper"
14636,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
paper
prints (ex. bluelines)"
14637,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
paper
prints (ex. bluelines)"
14638,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
prints (ex. bluelines)"
14639,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
paper"
14640,HEYN,H. Dan Heyn collection,"paper
prints (ex. bluelines)"
14641,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14642,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
paper
sepias (use barrier sheets)"
14643,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14644,HEYN,H. Dan Heyn collection,paper
14645,HEYN,H. Dan Heyn collection,"paper
sepias (use barrier sheets)"
14646,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
sepias (use barrier sheets)
paper"
14647,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
sepias (use barrier sheets)
paper
trace paper"
14648,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
sepias (use barrier sheets)"
14649,HEYN,H. Dan Heyn collection,"prints (ex. bluelines)
sepias (use barrier sheets)"
14650,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
mylar"
14651,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
paper
prints (ex. bluelines)"
14652,HEYN,H. Dan Heyn collection,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14653,HEYN,H. Dan Heyn collection,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)"
14654,HEYN,H. Dan Heyn collection,"sepias (use barrier sheets)
paper
prints (ex. bluelines)"
14655,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
14656,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
15648,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
15649,HEYN,H. Dan Heyn collection,prints (ex. bluelines)
17603,HHH,Harwell Hamilton Harris,prints (ex. bluelines)
714,HHH,Harwell Hamilton Harris collection,
715,HHH,Harwell Hamilton Harris collection,
716,HHH,Harwell Hamilton Harris collection,
717,HHH,Harwell Hamilton Harris collection,
718,HHH,Harwell Hamilton Harris collection,
719,HHH,Harwell Hamilton Harris collection,
720,HHH,Harwell Hamilton Harris collection,
721,HHH,Harwell Hamilton Harris collection,
722,HHH,Harwell Hamilton Harris collection,
723,HHH,Harwell Hamilton Harris collection,
724,HHH,Harwell Hamilton Harris collection,
725,HHH,Harwell Hamilton Harris collection,
726,HHH,Harwell Hamilton Harris collection,
727,HHH,Harwell Hamilton Harris collection,
728,HHH,Harwell Hamilton Harris collection,
729,HHH,Harwell Hamilton Harris collection,
730,HHH,Harwell Hamilton Harris collection,
731,HHH,Harwell Hamilton Harris collection,
732,HHH,Harwell Hamilton Harris collection,
733,HHH,Harwell Hamilton Harris collection,
734,HHH,Harwell Hamilton Harris collection,
735,HHH,Harwell Hamilton Harris collection,
736,HHH,Harwell Hamilton Harris collection,
737,HHH,Harwell Hamilton Harris collection,
738,HHH,Harwell Hamilton Harris collection,trace paper
739,HHH,Harwell Hamilton Harris collection,
740,HHH,Harwell Hamilton Harris collection,
741,HHH,Harwell Hamilton Harris collection,
742,HHH,Harwell Hamilton Harris collection,
743,HHH,Harwell Hamilton Harris collection,
744,HHH,Harwell Hamilton Harris collection,
745,HHH,Harwell Hamilton Harris collection,
746,HHH,Harwell Hamilton Harris collection,
747,HHH,Harwell Hamilton Harris collection,
748,HHH,Harwell Hamilton Harris collection,
749,HHH,Harwell Hamilton Harris collection,
750,HHH,Harwell Hamilton Harris collection,
751,HHH,Harwell Hamilton Harris collection,
752,HHH,Harwell Hamilton Harris collection,
753,HHH,Harwell Hamilton Harris collection,
754,HHH,Harwell Hamilton Harris collection,
755,HHH,Harwell Hamilton Harris collection,
756,HHH,Harwell Hamilton Harris collection,
757,HHH,Harwell Hamilton Harris collection,
758,HHH,Harwell Hamilton Harris collection,
759,HHH,Harwell Hamilton Harris collection,
760,HHH,Harwell Hamilton Harris collection,
761,HHH,Harwell Hamilton Harris collection,
762,HHH,Harwell Hamilton Harris collection,
763,HHH,Harwell Hamilton Harris collection,
764,HHH,Harwell Hamilton Harris collection,
765,HHH,Harwell Hamilton Harris collection,
766,HHH,Harwell Hamilton Harris collection,
767,HHH,Harwell Hamilton Harris collection,
768,HHH,Harwell Hamilton Harris collection,
769,HHH,Harwell Hamilton Harris collection,
770,HHH,Harwell Hamilton Harris collection,
771,HHH,Harwell Hamilton Harris collection,
772,HHH,Harwell Hamilton Harris collection,
773,HHH,Harwell Hamilton Harris collection,
774,HHH,Harwell Hamilton Harris collection,
775,HHH,Harwell Hamilton Harris collection,
776,HHH,Harwell Hamilton Harris collection,
777,HHH,Harwell Hamilton Harris collection,
778,HHH,Harwell Hamilton Harris collection,
779,HHH,Harwell Hamilton Harris collection,
780,HHH,Harwell Hamilton Harris collection,
781,HHH,Harwell Hamilton Harris collection,
782,HHH,Harwell Hamilton Harris collection,"trace paper
paper"
783,HHH,Harwell Hamilton Harris collection,
784,HHH,Harwell Hamilton Harris collection,trace paper
785,HHH,Harwell Hamilton Harris collection,
786,HHH,Harwell Hamilton Harris collection,
787,HHH,Harwell Hamilton Harris collection,
788,HHH,Harwell Hamilton Harris collection,
789,HHH,Harwell Hamilton Harris collection,
790,HHH,Harwell Hamilton Harris collection,
791,HHH,Harwell Hamilton Harris collection,
792,HHH,Harwell Hamilton Harris collection,
793,HHH,Harwell Hamilton Harris collection,
794,HHH,Harwell Hamilton Harris collection,
795,HHH,Harwell Hamilton Harris collection,
796,HHH,Harwell Hamilton Harris collection,
797,HHH,Harwell Hamilton Harris collection,
798,HHH,Harwell Hamilton Harris collection,
799,HHH,Harwell Hamilton Harris collection,
800,HHH,Harwell Hamilton Harris collection,pencil on trace
801,HHH,Harwell Hamilton Harris collection,pencil on trace
802,HHH,Harwell Hamilton Harris collection,pencil on trace
803,HHH,Harwell Hamilton Harris collection,pencil on trace
804,HHH,Harwell Hamilton Harris collection,"trace paper
paper
prints (ex. bluelines)"
805,HHH,Harwell Hamilton Harris collection,
806,HHH,Harwell Hamilton Harris collection,
807,HHH,Harwell Hamilton Harris collection,
808,HHH,Harwell Hamilton Harris collection,
809,HHH,Harwell Hamilton Harris collection,
810,HHH,Harwell Hamilton Harris collection,
811,HHH,Harwell Hamilton Harris collection,
812,HHH,Harwell Hamilton Harris collection,
813,HHH,Harwell Hamilton Harris collection,
814,HHH,Harwell Hamilton Harris collection,
815,HHH,Harwell Hamilton Harris collection,
816,HHH,Harwell Hamilton Harris collection,
817,HHH,Harwell Hamilton Harris collection,
818,HHH,Harwell Hamilton Harris collection,
819,HHH,Harwell Hamilton Harris collection,trace paper
820,HHH,Harwell Hamilton Harris collection,
821,HHH,Harwell Hamilton Harris collection,"trace paper
linens"
822,HHH,Harwell Hamilton Harris collection,
823,HHH,Harwell Hamilton Harris collection,
824,HHH,Harwell Hamilton Harris collection,
825,HHH,Harwell Hamilton Harris collection,
826,HHH,Harwell Hamilton Harris collection,
827,HHH,Harwell Hamilton Harris collection,
828,HHH,Harwell Hamilton Harris collection,
829,HHH,Harwell Hamilton Harris collection,trace paper
830,HHH,Harwell Hamilton Harris collection,
831,HHH,Harwell Hamilton Harris collection,
832,HHH,Harwell Hamilton Harris collection,
833,HHH,Harwell Hamilton Harris collection,
834,HHH,Harwell Hamilton Harris collection,
835,HHH,Harwell Hamilton Harris collection,
836,HHH,Harwell Hamilton Harris collection,
837,HHH,Harwell Hamilton Harris collection,
838,HHH,Harwell Hamilton Harris collection,
839,HHH,Harwell Hamilton Harris collection,
840,HHH,Harwell Hamilton Harris collection,
841,HHH,Harwell Hamilton Harris collection,
842,HHH,Harwell Hamilton Harris collection,"trace paper
linens"
843,HHH,Harwell Hamilton Harris collection,trace paper
844,HHH,Harwell Hamilton Harris collection,
845,HHH,Harwell Hamilton Harris collection,trace paper
846,HHH,Harwell Hamilton Harris collection,
847,HHH,Harwell Hamilton Harris collection,
848,HHH,Harwell Hamilton Harris collection,
849,HHH,Harwell Hamilton Harris collection,
850,HHH,Harwell Hamilton Harris collection,
851,HHH,Harwell Hamilton Harris collection,
852,HHH,Harwell Hamilton Harris collection,
853,HHH,Harwell Hamilton Harris collection,
854,HHH,Harwell Hamilton Harris collection,
855,HHH,Harwell Hamilton Harris collection,"paper
sepias (use barrier sheets)
prints (ex. bluelines)"
856,HHH,Harwell Hamilton Harris collection,
857,HHH,Harwell Hamilton Harris collection,
858,HHH,Harwell Hamilton Harris collection,
859,HHH,Harwell Hamilton Harris collection,
860,HHH,Harwell Hamilton Harris collection,
861,HHH,Harwell Hamilton Harris collection,
862,HHH,Harwell Hamilton Harris collection,
863,HHH,Harwell Hamilton Harris collection,
864,HHH,Harwell Hamilton Harris collection,
865,HHH,Harwell Hamilton Harris collection,
866,HHH,Harwell Hamilton Harris collection,
867,HHH,Harwell Hamilton Harris collection,
868,HHH,Harwell Hamilton Harris collection,
869,HHH,Harwell Hamilton Harris collection,
870,HHH,Harwell Hamilton Harris collection,
871,HHH,Harwell Hamilton Harris collection,
872,HHH,Harwell Hamilton Harris collection,
873,HHH,Harwell Hamilton Harris collection,
874,HHH,Harwell Hamilton Harris collection,
875,HHH,Harwell Hamilton Harris collection,
876,HHH,Harwell Hamilton Harris collection,
877,HHH,Harwell Hamilton Harris collection,
878,HHH,Harwell Hamilton Harris collection,
879,HHH,Harwell Hamilton Harris collection,
880,HHH,Harwell Hamilton Harris collection,
881,HHH,Harwell Hamilton Harris collection,
882,HHH,Harwell Hamilton Harris collection,
883,HHH,Harwell Hamilton Harris collection,
884,HHH,Harwell Hamilton Harris collection,
885,HHH,Harwell Hamilton Harris collection,trace paper
886,HHH,Harwell Hamilton Harris collection,
887,HHH,Harwell Hamilton Harris collection,
888,HHH,Harwell Hamilton Harris collection,
889,HHH,Harwell Hamilton Harris collection,
890,HHH,Harwell Hamilton Harris collection,
891,HHH,Harwell Hamilton Harris collection,
892,HHH,Harwell Hamilton Harris collection,
893,HHH,Harwell Hamilton Harris collection,
894,HHH,Harwell Hamilton Harris collection,
895,HHH,Harwell Hamilton Harris collection,
896,HHH,Harwell Hamilton Harris collection,
897,HHH,Harwell Hamilton Harris collection,
898,HHH,Harwell Hamilton Harris collection,
899,HHH,Harwell Hamilton Harris collection,
900,HHH,Harwell Hamilton Harris collection,
901,HHH,Harwell Hamilton Harris collection,
902,HHH,Harwell Hamilton Harris collection,
903,HHH,Harwell Hamilton Harris collection,
904,HHH,Harwell Hamilton Harris collection,
905,HHH,Harwell Hamilton Harris collection,
906,HHH,Harwell Hamilton Harris collection,"trace paper
linens
paper"
907,HHH,Harwell Hamilton Harris collection,
908,HHH,Harwell Hamilton Harris collection,
909,HHH,Harwell Hamilton Harris collection,
910,HHH,Harwell Hamilton Harris collection,
911,HHH,Harwell Hamilton Harris collection,
912,HHH,Harwell Hamilton Harris collection,
913,HHH,Harwell Hamilton Harris collection,
914,HHH,Harwell Hamilton Harris collection,
915,HHH,Harwell Hamilton Harris collection,
916,HHH,Harwell Hamilton Harris collection,
917,HHH,Harwell Hamilton Harris collection,
918,HHH,Harwell Hamilton Harris collection,
919,HHH,Harwell Hamilton Harris collection,
920,HHH,Harwell Hamilton Harris collection,
921,HHH,Harwell Hamilton Harris collection,
922,HHH,Harwell Hamilton Harris collection,
923,HHH,Harwell Hamilton Harris collection,
924,HHH,Harwell Hamilton Harris collection,
925,HHH,Harwell Hamilton Harris collection,
926,HHH,Harwell Hamilton Harris collection,
927,HHH,Harwell Hamilton Harris collection,
928,HHH,Harwell Hamilton Harris collection,
929,HHH,Harwell Hamilton Harris collection,
930,HHH,Harwell Hamilton Harris collection,trace paper
931,HHH,Harwell Hamilton Harris collection,
932,HHH,Harwell Hamilton Harris collection,
933,HHH,Harwell Hamilton Harris collection,
934,HHH,Harwell Hamilton Harris collection,
935,HHH,Harwell Hamilton Harris collection,
936,HHH,Harwell Hamilton Harris collection,
937,HHH,Harwell Hamilton Harris collection,trace paper
938,HHH,Harwell Hamilton Harris collection,
939,HHH,Harwell Hamilton Harris collection,
940,HHH,Harwell Hamilton Harris collection,
941,HHH,Harwell Hamilton Harris collection,
942,HHH,Harwell Hamilton Harris collection,
943,HHH,Harwell Hamilton Harris collection,
944,HHH,Harwell Hamilton Harris collection,
945,HHH,Harwell Hamilton Harris collection,
946,HHH,Harwell Hamilton Harris collection,
947,HHH,Harwell Hamilton Harris collection,
948,HHH,Harwell Hamilton Harris collection,"trace paper
paper"
949,HHH,Harwell Hamilton Harris collection,
950,HHH,Harwell Hamilton Harris collection,
951,HHH,Harwell Hamilton Harris collection,
952,HHH,Harwell Hamilton Harris collection,
953,HHH,Harwell Hamilton Harris collection,
954,HHH,Harwell Hamilton Harris collection,
955,HHH,Harwell Hamilton Harris collection,
956,HHH,Harwell Hamilton Harris collection,
957,HHH,Harwell Hamilton Harris collection,
958,HHH,Harwell Hamilton Harris collection,
959,HHH,Harwell Hamilton Harris collection,
960,HHH,Harwell Hamilton Harris collection,
961,HHH,Harwell Hamilton Harris collection,
4797,HHH,Harwell Hamilton Harris collection,"trace paper
paper
watercolors/pastels
prints (ex. bluelines)"
4799,HHH,Harwell Hamilton Harris collection,
4800,HHH,Harwell Hamilton Harris collection,
4801,HHH,Harwell Hamilton Harris collection,
4802,HHH,Harwell Hamilton Harris collection,
4803,HHH,Harwell Hamilton Harris collection,
4804,HHH,Harwell Hamilton Harris collection,
4805,HHH,Harwell Hamilton Harris collection,
4806,HHH,Harwell Hamilton Harris collection,
4807,HHH,Harwell Hamilton Harris collection,
4808,HHH,Harwell Hamilton Harris collection,
8500,HHH,Harwell Hamilton Harris collection,photostats
8754,HHH,Harwell Hamilton Harris collection,
10238,HHH,Harwell Hamilton Harris collection,trace paper
16920,HHH,Harwell Hamilton Harris collection,prints (ex. bluelines)
16921,HHH,Harwell Hamilton Harris collection,prints (ex. bluelines)
16922,HHH,Harwell Hamilton Harris collection,prints (ex. bluelines)
16923,HHH,Harwell Hamilton Harris collection,prints (ex. bluelines)
16924,HHH,Harwell Hamilton Harris collection,"prints (ex. bluelines)
trace paper"
16925,HHH,Harwell Hamilton Harris collection,
17601,HHH,Harwell Hamilton Harris collection,prints (ex. bluelines)
17602,HHH,Harwell Hamilton Harris collection,prints (ex. bluelines)
14332,HK,William Hersey and John Kyrk collection,watercolors/pastels
14333,HK,William Hersey and John Kyrk collection,paper
14334,HK,William Hersey and John Kyrk collection,"paper
watercolors/pastels"
14335,HK,William Hersey and John Kyrk collection,paper
15116,HK,William Hersey and John Kyrk collection,paper
15117,HK,William Hersey and John Kyrk collection,paper
