unique ID,coll code,Collection,Set type
10956,FORD,O'Neil Ford collection,
10957,FORD,O'Neil Ford collection,
10958,FORD,O'Neil Ford collection,"presentation
architectural/measured"
10959,FORD,O'Neil Ford collection,presentation
10960,FORD,O'Neil Ford collection,
10961,FORD,O'Neil Ford collection,"presentation
architectural/measured
structural
includes interiors"
10962,FORD,O'Neil Ford collection,
10963,FORD,O'Neil Ford collection,architectural/measured
10964,FORD,O'Neil Ford collection,presentation
10965,FORD,O'Neil Ford collection,
10966,FORD,O'Neil Ford collection,
10967,FORD,O'Neil Ford collection,presentation
10968,FORD,O'Neil Ford collection,
10969,FORD,O'Neil Ford collection,
10970,FORD,O'Neil Ford collection,
10971,FORD,O'Neil Ford collection,preliminary
10972,FORD,O'Neil Ford collection,
10973,FORD,O'Neil Ford collection,
10974,FORD,O'Neil Ford collection,
10975,FORD,O'Neil Ford collection,
10976,FORD,O'Neil Ford collection,presentation
10977,FORD,O'Neil Ford collection,
10978,FORD,O'Neil Ford collection,
10979,FORD,O'Neil Ford collection,
10980,FORD,O'Neil Ford collection,presentation
10981,FORD,O'Neil Ford collection,
10982,FORD,O'Neil Ford collection,
10983,FORD,O'Neil Ford collection,
10984,FORD,O'Neil Ford collection,
10985,FORD,O'Neil Ford collection,
10986,FORD,O'Neil Ford collection,presentation
10987,FORD,O'Neil Ford collection,presentation
10988,FORD,O'Neil Ford collection,
10989,FORD,O'Neil Ford collection,
10990,FORD,O'Neil Ford collection,
10991,FORD,O'Neil Ford collection,
10992,FORD,O'Neil Ford collection,
10993,FORD,O'Neil Ford collection,
10994,FORD,O'Neil Ford collection,
10995,FORD,O'Neil Ford collection,architectural/measured
10996,FORD,O'Neil Ford collection,"architectural/measured
electrical"
10997,FORD,O'Neil Ford collection,"architectural/measured
design/studies and sketches"
10998,FORD,O'Neil Ford collection,
10999,FORD,O'Neil Ford collection,presentation
11000,FORD,O'Neil Ford collection,"presentation
design/studies and sketches"
11001,FORD,O'Neil Ford collection,presentation
11002,FORD,O'Neil Ford collection,
11003,FORD,O'Neil Ford collection,"architectural/measured
includes interiors"
11004,FORD,O'Neil Ford collection,
11005,FORD,O'Neil Ford collection,
11006,FORD,O'Neil Ford collection,presentation
11007,FORD,O'Neil Ford collection,
11008,FORD,O'Neil Ford collection,architectural/measured
11009,FORD,O'Neil Ford collection,
11010,FORD,O'Neil Ford collection,
11011,FORD,O'Neil Ford collection,
11012,FORD,O'Neil Ford collection,architectural/measured
11013,FORD,O'Neil Ford collection,includes interiors
11014,FORD,O'Neil Ford collection,presentation
11015,FORD,O'Neil Ford collection,architectural/measured
11016,FORD,O'Neil Ford collection,
11017,FORD,O'Neil Ford collection,"architectural/measured
mechanical/plumbing/HVAC"
11018,FORD,O'Neil Ford collection,
11019,FORD,O'Neil Ford collection,
11020,FORD,O'Neil Ford collection,presentation
11021,FORD,O'Neil Ford collection,presentation
11022,FORD,O'Neil Ford collection,preliminary
11023,FORD,O'Neil Ford collection,
11024,FORD,O'Neil Ford collection,
11025,FORD,O'Neil Ford collection,presentation
11026,FORD,O'Neil Ford collection,
11027,FORD,O'Neil Ford collection,
11028,FORD,O'Neil Ford collection,
11029,FORD,O'Neil Ford collection,presentation
11030,FORD,O'Neil Ford collection,
11031,FORD,O'Neil Ford collection,design/studies and sketches
11032,FORD,O'Neil Ford collection,
11033,FORD,O'Neil Ford collection,presentation
11034,FORD,O'Neil Ford collection,
11035,FORD,O'Neil Ford collection,presentation
11036,FORD,O'Neil Ford collection,
11037,FORD,O'Neil Ford collection,"site/landscape 
architectural/measured
preliminary"
11038,FORD,O'Neil Ford collection,presentation
11039,FORD,O'Neil Ford collection,
11040,FORD,O'Neil Ford collection,
11041,FORD,O'Neil Ford collection,
11042,FORD,O'Neil Ford collection,
11043,FORD,O'Neil Ford collection,
11044,FORD,O'Neil Ford collection,architectural/measured
11045,FORD,O'Neil Ford collection,"architectural/measured
site/landscape "
11046,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
design/studies and sketches
preliminary"
11047,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
structural"
11048,FORD,O'Neil Ford collection,architectural/measured
11049,FORD,O'Neil Ford collection,"architectural/measured
structural
includes interiors"
11050,FORD,O'Neil Ford collection,site/landscape 
11051,FORD,O'Neil Ford collection,architectural/measured
11052,FORD,O'Neil Ford collection,design/studies and sketches
11053,FORD,O'Neil Ford collection,architectural/measured
11054,FORD,O'Neil Ford collection,architectural/measured
11055,FORD,O'Neil Ford collection,other (see notes)
11056,FORD,O'Neil Ford collection,other (see notes)
11057,FORD,O'Neil Ford collection,architectural/measured
11058,FORD,O'Neil Ford collection,architectural/measured
11059,FORD,O'Neil Ford collection,architectural/measured
11060,FORD,O'Neil Ford collection,
11061,FORD,O'Neil Ford collection,
11062,FORD,O'Neil Ford collection,
11063,FORD,O'Neil Ford collection,
11064,FORD,O'Neil Ford collection,
11065,FORD,O'Neil Ford collection,architectural/measured
11066,FORD,O'Neil Ford collection,
11067,FORD,O'Neil Ford collection,architectural/measured
11068,FORD,O'Neil Ford collection,
11069,FORD,O'Neil Ford collection,"presentation
architectural/measured
site/landscape "
11070,FORD,O'Neil Ford collection,"presentation
architectural/measured
design/studies and sketches
preliminary
site/landscape "
11071,FORD,O'Neil Ford collection,"design/studies and sketches
preliminary
architectural/measured"
11072,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
11073,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
11074,FORD,O'Neil Ford collection,"mechanical/plumbing/HVAC
site/landscape "
11075,FORD,O'Neil Ford collection,"architectural/measured
site/landscape "
11076,FORD,O'Neil Ford collection,architectural/measured
11077,FORD,O'Neil Ford collection,
11078,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
design/studies and sketches
preliminary"
11079,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape "
11080,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
design/studies and sketches
preliminary"
11081,FORD,O'Neil Ford collection,structural
11082,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
11083,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
11084,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape "
11085,FORD,O'Neil Ford collection,"architectural/measured
site/landscape "
11086,FORD,O'Neil Ford collection,"design/studies and sketches
presentation
includes interiors"
11087,FORD,O'Neil Ford collection,"site/landscape 
mechanical/plumbing/HVAC
electrical
other (see notes)"
11088,FORD,O'Neil Ford collection,"site/landscape 
design/studies and sketches
presentation"
11089,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape "
11090,FORD,O'Neil Ford collection,"architectural/measured
site/landscape "
11091,FORD,O'Neil Ford collection,structural
11092,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
design/studies and sketches"
11093,FORD,O'Neil Ford collection,presentation
11094,FORD,O'Neil Ford collection,"mechanical/plumbing/HVAC
electrical"
11095,FORD,O'Neil Ford collection,"structural
mechanical/plumbing/HVAC"
11096,FORD,O'Neil Ford collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
site/landscape "
11097,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
11098,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
design/studies and sketches
structural
mechanical/plumbing/HVAC
electrical"
11099,FORD,O'Neil Ford collection,design/studies and sketches
11100,FORD,O'Neil Ford collection,design/studies and sketches
11101,FORD,O'Neil Ford collection,architectural/measured
11102,FORD,O'Neil Ford collection,"architectural/measured
structural"
11103,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape 
presentation
design/studies and sketches"
11104,FORD,O'Neil Ford collection,"architectural/measured
structural"
11105,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
11106,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape "
11107,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape "
11108,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape "
11109,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape "
11110,FORD,O'Neil Ford collection,architectural/measured
11111,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
11112,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
11113,FORD,O'Neil Ford collection,"presentation
design/studies and sketches
includes interiors"
11114,FORD,O'Neil Ford collection,"architectural/measured
structural"
11115,FORD,O'Neil Ford collection,"architectural/measured
preliminary
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
11116,FORD,O'Neil Ford collection,"architectural/measured
structural"
11117,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
11118,FORD,O'Neil Ford collection,"site/landscape 
presentation
architectural/measured
design/studies and sketches"
11119,FORD,O'Neil Ford collection,"structural
site/landscape "
11120,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
mechanical/plumbing/HVAC"
11121,FORD,O'Neil Ford collection,"presentation
site/landscape 
architectural/measured"
11122,FORD,O'Neil Ford collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
11123,FORD,O'Neil Ford collection,"architectural/measured
structural
mechanical/plumbing/HVAC
presentation"
11124,FORD,O'Neil Ford collection,"site/landscape 
architectural/measured
structural
electrical"
11125,FORD,O'Neil Ford collection,"architectural/measured
site/landscape "
11126,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
design/studies and sketches
preliminary"
11127,FORD,O'Neil Ford collection,"architectural/measured
structural"
11128,FORD,O'Neil Ford collection,"architectural/measured
includes interiors
preliminary
design/studies and sketches
site/landscape "
11129,FORD,O'Neil Ford collection,"architectural/measured
preliminary"
11130,FORD,O'Neil Ford collection,"structural
architectural/measured"
11131,FORD,O'Neil Ford collection,"site/landscape 
architectural/measured
structural
mechanical/plumbing/HVAC
electrical
presentation
preliminary"
11132,FORD,O'Neil Ford collection,architectural/measured
11133,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
structural
mechanical/plumbing/HVAC
preliminary
design/studies and sketches"
11134,FORD,O'Neil Ford collection,architectural/measured
11135,FORD,O'Neil Ford collection,"architectural/measured
electrical
site/landscape 
structural"
11136,FORD,O'Neil Ford collection,"architectural/measured
presentation"
11137,FORD,O'Neil Ford collection,"architectural/measured
site/landscape 
structural"
11138,FORD,O'Neil Ford collection,
11139,FORD,O'Neil Ford collection,"includes interiors
architectural/measured
site/landscape "
11140,FORD,O'Neil Ford collection,"architectural/measured
preliminary
site/landscape "
11141,FORD,O'Neil Ford collection,"presentation
architectural/measured
site/landscape 
structural
electrical"
11142,FORD,O'Neil Ford collection,"site/landscape 
architectural/measured
structural
electrical"
11143,FORD,O'Neil Ford collection,"architectural/measured
structural
electrical
mechanical/plumbing/HVAC"
11144,FORD,O'Neil Ford collection,"architectural/measured
structural
site/landscape "
11145,FORD,O'Neil Ford collection,"presentation
architectural/measured
structural
site/landscape 
mechanical/plumbing/HVAC"
11146,FORD,O'Neil Ford collection,"electrical
site/landscape 
structural
architectural/measured"
11147,FORD,O'Neil Ford collection,"site/landscape 
presentation
design/studies and sketches
preliminary"
11148,FORD,O'Neil Ford collection,"architectural/measured
design/studies and sketches
preliminary"
11149,FORD,O'Neil Ford collection,"design/studies and sketches
site/landscape 
architectural/measured
electrical
structural
mechanical/plumbing/HVAC"
