unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:
9431,AA,"Ayres & Ayres, Architects records",Johnson residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Johnson,Contributor/Architect inferred by cataloger,,,,AAf145,,1926,1926,,,,,,,,,,,,,,,
9432,AA,"Ayres & Ayres, Architects records",Johnson residence.,,,San Marcos,,Texas,,,Ayres and Ayres | architects,,"Johnson, L.",,"Sheet of details has name Eugene Davis on verso.  Sheet 4 is badly torn.  Aside: Eugene Elmer Davis, UTSOA alum class of 1919. dodd 8/28/10",,,AAf148,,1900,1900,linens,,,hr; bjd,,Mon Mar 13 00:00:00 CST 2006,Sat Aug 28 00:00:00 CDT 2010,,,,,,,,
9433,AA,"Ayres & Ayres, Architects records",Joseph Rosenfield residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Rosenfield, Joseph",Contributor/Architect inferred by cataloger,,,,AAf046,,undated,undated,,,,,,,,,,,,,,,
9434,AA,"Ayres & Ayres, Architects records",Joske’s Store.,,,Corpus Christi,Nueces,Texas,United States,Texas--Corpus Christi,Ayres and Ayres | architects,,Joske’s Store,Contributor/Architect inferred by cataloger,,,,AAf379,AAr107,undated,undated,,,,,,,,,,,,,,,
9435,AA,"Ayres & Ayres, Architects records",Julius Seligmann residence (one story).,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Seligmann, Mr. and Mrs. Julius",Contributor/Architect inferred by cataloger,,,,AAf072,,1949,1949,,,,,,,,,,,,,,,
9436,AA,"Ayres & Ayres, Architects records",Kendall Inn. Remodeling.,,,Boerne,Kendall,Texas,United States,Texas--Boerne,Ayres and Ayres | architects,,Kendall Inn,Contributor/Architect inferred by cataloger,,,,AAf290,,undated,undated,,,,,,,,,,,,,,,
9437,AA,"Ayres & Ayres, Architects records",Kingsville (Kleberg?) County Hospital.,,,Kingsville,Kleberg,Texas,United States,Texas--Kingsville,Ayres and Ayres | architects,,Kingsville (Kleberg?) County,Contributor/Architect inferred by cataloger,,,,AAf158,,1914,1914,,,,,,,,,,,,,,,
9438,AA,"Ayres & Ayres, Architects records",Kingsville County Hospital.,,,Kingsville,Kleberg,Texas,United States,Texas--Kingsville,Ayres and Ayres | architects,,Kingsville County,Contributor/Architect inferred by cataloger,,,,AAf415,,1946-1948,1946-1948,,,,,,,,,,,,,,,
9439,AA,"Ayres & Ayres, Architects records",Kleberg County Courthouse.,,,Kingsville,Kleberg,Texas,United States,Texas--Kingsville,Ayres and Ayres | architects,,Kleberg County,Contributor/Architect inferred by cataloger,,,,f158, AAr012,1914,1914,,,,,,,,,,,,,,,
9440,AA,"Ayres & Ayres, Architects records",Knickerbocker residence.,,,Austin,Travis,Texas,United States,Texas--Austin,Ayres and Ayres | architects,,Knickerbocker,Contributor/Architect inferred by cataloger,,,,AAf108,,undated,undated,,,,,,,,,,,,,,,
9441,AA,"Ayres & Ayres, Architects records",Kocurek Lodge.,,Diversion Lake,Electra vicinity,Medina,Texas,,,unidentified | contributor,,"Kocurek, Arnold.",,"See lake lodge of L.J. Kcurek (folder 73). Date: Jan. 28, 1958, Feb. 20, 1958, April 18, 1958.",,,AAf238,,1935,1935,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,Sheet 7 is badly torn.,,,,,,,
9442,AA,"Ayres & Ayres, Architects records",L.A. Schreiner residence.,,,Kerrville,Kerr,Texas,United States,Texas--Kerrville,Ayres and Ayres | architects,,"Schreiner, L. A.",Contributor/Architect inferred by cataloger,,,,AAf080,,1919-1921,1919-1921,,,,,,,,,,,,,,,
9443,AA,"Ayres & Ayres, Architects records",L.E. Cartwright residence.,,,Uvalde,Uvalde,Texas,United States,Texas--Uvalde,Atlee B. Ayres | architect,,"Cartwright, L. E.",,,,,AAf010,,1914,1914,ink on linen,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9444,AA,"Ayres & Ayres, Architects records",Johnson residence.,,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Ayres and Ayres | architects,,"Johnson, L. G.",Contributor/Architect inferred by cataloger,,,,AAf034,,1919,1919,,,,,,,,,,,,,,,
9445,AA,"Ayres & Ayres, Architects records",L.J. Kocurek residence.,,720 Ivy Lane,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Kocurek, L. J.",Contributor/Architect inferred by cataloger,,,,AAf083,,1950-1952,1950-1952,,,,,,,,,,,,,,,
9446,AA,"Ayres & Ayres, Architects records",L.J. Kocurek residence.,,Lake Diversion (in northwestern Archer and northeastern Baylor counties),Electra,Medina,Texas,United States,Texas--Electra,Ayres and Ayres | architects,,"Kocurek, L. J.",Contributor/Architect inferred by cataloger,,,,AAf073,,1957-1958,1957-1958,,,,,,,,,,,,,,,
9447,AA,"Ayres & Ayres, Architects records",Laredo Building Co. Housing units.,,,Laredo,Webb,Texas,United States,Texas--Laredo,Ayres and Ayres | architects,,Laredo Building Co.,Contributor/Architect inferred by cataloger,,,,AAf348,AAr080,1952,1952,,,,,,,,,,,,,,,
9448,AA,"Ayres & Ayres, Architects records",Laredo National Bank Properties. Survey and Topographic Data.,,,Laredo,,Texas,,,"Paul Garza, Jr. | engineering and surveying firm",,,,Date: June 1972.,,,AAf327,AAr059,1972,1972,prints (ex. bluelines),,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9449,AA,"Ayres & Ayres, Architects records","Laredo, Tx. Map of streets and roads.",,,Laredo,,Texas,United States,Texas--Laredo,unidentified | contributor,,,,,,,,AAr187,undated,undated,prints (ex. bluelines),,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9450,AA,"Ayres & Ayres, Architects records","Laredo, Tx. Map.",,,Laredo,,Texas,United States,Texas--Laredo,Fansler,,,,,,,,AAr188,undated,undated,prints (ex. bluelines),,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9451,AA,"Ayres & Ayres, Architects records",Laurel Heights Pharmacy.,,Main Ave at Mistletoe St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Laurel Heights Pharmacy,Contributor/Architect inferred by cataloger,,,,AAf400,,1958,1958,,,,,,,,,,,,,,,
9452,AA,"Ayres & Ayres, Architects records",Layfayette Ward residence.,,Terrell Hills,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Ward, Mr. and Mrs. Layfayette",Contributor/Architect inferred by cataloger,,,,AAf043,AAr001,undated,undated,,,,,,,,,,,,,,,
9453,AA,"Ayres & Ayres, Architects records",Lee Christy residence.,,"Cardinal St, Alamo Heights",San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Christy, Lee",Contributor/Architect inferred by cataloger,,,,AAf085,,1939,1939,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9454,AA,"Ayres & Ayres, Architects records",Lee Christy residence.,,"Cardinal St, Alamo Heights",San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Christy, Lee",Contributor/Architect inferred by cataloger,,,,AAf085,,1949-1950,1949-1950,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9455,AA,"Ayres & Ayres, Architects records",Lewis J. Moorman residence. Addition.,,Terrell Hills,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Moorman, Lewis J.",Contributor/Architect inferred by cataloger,,,,AAf275,,1954-1955,1954-1955,,,,,,,,,,,,,,,
9456,AA,"Ayres & Ayres, Architects records",Lewis J. Moorman tennis court.,,,Leon Springs,Bexar,Texas,United States,Texas--Leon Springs,Ayres and Ayres | architects,,"Moorman, Lewis J.",Contributor/Architect inferred by cataloger,Year questionable 195-.,,,AAf275,,1950,1950,,,,,,,,,,,,,,,
9457,AA,"Ayres & Ayres, Architects records",Light Fixture Detail.,,,,,Texas,,,Wagner Woodruff Company,,,,Elevation scale: 3 inches equals 1 foot.,,,AAf459,,1900,1900,boards,,presentation,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9458,AA,"Ayres & Ayres, Architects records",Live Oak Ranch (Forest Smith ranch).,,,Bergheim,Kendall,Texas,United States,Texas--Bergheim,Ayres and Ayres | architects,,"Smith, Mr. and Mrs. Forrest M.",Contributor/Architect inferred by cataloger,,,,AAf122,,1976,1976,,,,,,,,,,,,,,,
9459,AA,"Ayres & Ayres, Architects records",Lockhill School.,,,,,Texas,United States,,Ayres and Ayres | architects,,Lockhill School,Contributor/Architect inferred by cataloger,,,,AAf461,,undated,undated,,,,,,,,,,,,,,,
9460,AA,"Ayres & Ayres, Architects records",Lockhill School. New Building.,,,,,Texas,,,Ayres and Ayres | architects,,,,Perspectives.,,,AAf461,,1935,1935,photostats,,presentation,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9461,AA,"Ayres & Ayres, Architects records",Lone Star Brewery.,,600 Lone Star boulevard,San Antonio,,Texas,,,Ayres and Ayres | architects,,,,"Perspective, Matted.",,,AAf367.a,AAr095,1935,1935,boards,,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9462,AA,"Ayres & Ayres, Architects records",Lonnie Wright residence.,,342 Wilkins Ave,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres | architect,George Willis | attributed designer,"Wright, Lonnie",,6,,,AAf123,,1914,1914,ink on linen,,,bjd,,,,,,,,,,,
9463,AA,"Ayres & Ayres, Architects records",Los Angeles Municipal Building.  Branch City Hall at San Pedro.,,,Los Angeles,,California,,,Ayres and Ayres | architects,"Los Angeles (Calif.) City of, Department of Construction.",,,"Date: Nov. 12, 1927.  All drawings are oversized.",,,AAf422,AAr138,1927,1927,prints (ex. bluelines),,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9464,AA,"Ayres & Ayres, Architects records",Lost Valley resort hotel.,,near Bandera,Bandera,Bandera,Texas,United States,Texas--Bandera,Ayres and Ayres | architects,,"Robinson, Mike",Contributor/Architect inferred by cataloger,,,,AAf185,,1946 01 31,1946-01-31,,,,,,,,,,,,,,,
9465,AA,"Ayres & Ayres, Architects records",Louis Kaplan apartment building and shops.,,Birchleaf Dr,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Kaplan, Louis",Contributor/Architect inferred by cataloger,,,,AAf318,,1971,1971,,,,,,,,,,,,,,,
9466,AA,"Ayres & Ayres, Architects records",Darby residence.,,,McAllen,Hidalgo,Texas,United States,Texas--McAllen,Ayres and Ayres | architects,,"Darby, M.",Contributor/Architect inferred by cataloger,,,,AAf095,,1949,1949,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9467,AA,"Ayres & Ayres, Architects records",M.C. McDonald residence.,,,Monroe,,Louisiana,United States,Louisiana--Monroe,Ayres and Ayres | architects,,"McDonald, M. C.",Contributor/Architect inferred by cataloger,"2,6",,,AAf075,,undated,undated,,,,,,,,,,,,,,,
9468,AA,"Ayres & Ayres, Architects records",M.P. Strickland residence (two story).,,"Corner of Wycham and Zambrano Rd., Terrell Hills",San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Strickland,  Mr. and Mrs. M. P.",Contributor/Architect inferred by cataloger,,,,AAf041,,1940-1941,1940-1941,,,,,,,,,,,,,,,
9469,AA,"Ayres & Ayres, Architects records",M.W. Cochran residence. Proposed.,,,Fulton,Aransas,Texas,United States,Texas--Fulton,Ayres and Ayres | architects,,"Cochran, M. W.",Contributor/Architect inferred by cataloger,,,,AAf203,,1973,1973,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9470,AA,"Ayres & Ayres, Architects records",M.W. Cochran residence. Proposed.,,,Fulton,Aransas,Texas,United States,Texas--Fulton,Ayres and Ayres | architects,,"Cochran, M. W.",Contributor/Architect inferred by cataloger,,,,AAf276,,1973,1973,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9471,AA,"Ayres & Ayres, Architects records","Main Savings and Loan Association building (San Antonio, Tex.).",,Main Ave,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Main Savings and Loan Association,Contributor/Architect inferred by cataloger,,,,AAf326,,1968-1969,1968-1969,,,,,,,,,,,,,,,
9472,AA,"Ayres & Ayres, Architects records",Mannen residence.,,,,,,United States,,Ayres and Ayres | architects,,Mannen,Contributor/Architect inferred by cataloger,,,,AAf499,,undated,undated,,,,nls,,Wed Aug 16 00:00:00 CDT 2006,,,,,,,,,
9473,AA,"Ayres & Ayres, Architects records",Marion Koogler McNay Art Institute (Atkinson residence). Remodeling.,,6000 North New Braunfels,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Marion Koogler McNay Art Institute,Contributor/Architect inferred by cataloger,,,,AAf223,,1954,1954,,,,,,,,,,,,,,,
9474,AA,"Ayres & Ayres, Architects records",Marion Koogler McNay Art Institute (Atkinson residence). Remodeling.,,6000 North New Braunfels,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Marion Koogler McNay Art Institute,Contributor/Architect inferred by cataloger,,,,"AAf223
",,1965-1966,1965-1966,,,,,,,,,,,,,,,
9475,AA,"Ayres & Ayres, Architects records","Market and Housing Development (San Antonio, Tex.).",,Commerce St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"San Antonio, City of",Contributor/Architect inferred by cataloger,,,,AAf344,,undated,undated,,,,,,,,,,,,,,,
9476,AA,"Ayres & Ayres, Architects records",Marti Store.,,,Nuevo Laredo,,Tamaulipas,Mexico,Mexico--Nuevo Laredo,Ayres and Ayres | architects,,Marti Store,Contributor/Architect inferred by cataloger,,,,AAf380,AAr108,undated,undated,,,,,,,,,,,,,,,
9477,AA,"Ayres & Ayres, Architects records",Martin-Wright Electric Co. building.,,227 Olmos Dr,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Martin-Wright Electric Co.,Contributor/Architect inferred by cataloger,,,,AAf166,,1956-1957,1956-1957,,,,,,,,,,,,,,,
9478,AA,"Ayres & Ayres, Architects records",Martin-Wright Electric Company building.,,Auditorium Plaza,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Martin-Wright Electric Company,,,,,AAf165,,1928,1928,pencil on trace,,"architectural/measured
mechanical/plumbing/HVAC",,,,,,,,,,,,
9479,AA,"Ayres & Ayres, Architects records",Masonic Grand Lodge Building.,,,Waco,,Texas,,,J. E. Flanders,,,,Date: February 1904.,,,AAf440,,1904,1904,prints (ex. bluelines),,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9480,AA,"Ayres & Ayres, Architects records",Maurice Cochran residence. Proposed.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Cochran, Maurice",Contributor/Architect inferred by cataloger,,,,AAf125,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9481,AA,"Ayres & Ayres, Architects records",Mausoleum. Proposed.,,,,,,,,Ayres and Ayres | architects,,,,"listed in paper finding aid as B-10 under Pagenkopf appraisal 1989014 accession
1 rendering sent to Kilgarlin Center PCS Paper Lab 2 students for conservation work 8/28/2006",,, ," 
",undated,undated,"trace paper
boards",,"design/studies and sketches
presentation",nls,,Wed Aug 23 00:00:00 CDT 2006,,B prof. conservator,,,,,,1989014,
9482,AA,"Ayres & Ayres, Architects records",Maverick-Clark Building (Ormsby Chevrolet Building). Plat.,,,San Antonio,,Texas,United States,Texas--San Antonio,unidentified | contributor,,,,,,,,AAr203,undated,undated,prints (ex. bluelines),,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9483,AA,"Ayres & Ayres, Architects records",McMurry College. Topographic Map.,,,San Antonio,,Texas,United States,Texas--San Antonio,unidentified | contributor,,,,,,,,AAr176,undated,undated,,,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9484,AA,"Ayres & Ayres, Architects records",Meador Motor Company building.,,Main Ave at Poplar St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Meador Motor Company,Contributor/Architect inferred by cataloger,,,,AAf210,,1929,1929,,,,,,,,,,,,,,,
9485,AA,"Ayres & Ayres, Architects records",Medi-Dent Building.  Meeks and Spann Office.,,7254 Blanco Road,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,"Meeks, Dr. and Spann, Dr.",,"Se plans for Medi-Dent Building (folder 409). Date: Feb. 25, 1972, 3-9-72.  hr=3/13/06",,,"AAf402
",,1972,1972,,,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9486,AA,"Ayres & Ayres, Architects records",Medi-Dent Building. Manconi office.,,7254 Blanco Road.,San Antonio,,Texas,,,Ayres and Ayres | architects,,"Menconi, L. R.",,"DAte: Sept. 17, 1973.",,,AAf401,,1973,1973,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9487,AA,"Ayres & Ayres, Architects records",Medi-Dent building. Romo Office.,,7254  Blanco Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,"Romo, Dr. Victor M.",,"See plans for Medi-Dent Building. Date: June 13, 1973.  hr=3/13/06",,,"AAf403
",,1973,1973,"paper
sepias (use barrier sheets)
prints (ex. bluelines)",,,hr ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9488,AA,"Ayres & Ayres, Architects records","Medi-Dent, Inc. medical office building. Proposed.",,7254  Blanco Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Medi-Dent, Inc.",Contributor/Architect inferred by cataloger,,,,"AAf409
",AAr127,1971-1972,1971-1972,,,,,,,,,,,,,,,
9489,AA,"Ayres & Ayres, Architects records",Medina Electric Cooperative building.,,,Hondo,Medina,Texas,United States,Texas--Hondo,Ayres and Ayres | architects,,Medina Electric Cooperative,Contributor/Architect inferred by cataloger,,,,AAf167,,1955-1956,1955-1956,,,,,,,,,,,,,,,
9490,AA,"Ayres & Ayres, Architects records",Medina Hospital. Proposed Addition.,,,Hondo,,Texas,,,Ayres and Ayres | architects,Alfred G. Brocks,,,"Date: Sept. 20, 1941.",,,AAf416.1,,1941,1941,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9491,AA,"Ayres & Ayres, Architects records","Memorial Museum (Temple, Tex.).",,,Temple,Bell,Texas,United States,Texas--Temple,Ayres and Ayres | architects,,"Memorial Museum (Temple, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf313,,undated,undated,,,,,,,,,,,,,,,
9492,AA,"Ayres & Ayres, Architects records",Memorial Park Co. Chapel.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Memorial Park Co.,Contributor/Architect inferred by cataloger,,,,AAf193,,1928,1928,,,,,,,,,,,,,,,
9493,AA,"Ayres & Ayres, Architects records",Menger Hotel. Additions.,,Alamo Plaza at Blum and Crockett Sts,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Menger Hotel,Contributor/Architect inferred by cataloger,,,,AAf233.1,,1948-1950,1948-1950,,,,,,,,,,,,,,,
9494,AA,"Ayres & Ayres, Architects records",Menger Hotel. Additions.,,Alamo Plaza at Blum and Crockett Sts,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Menger Hotel,Contributor/Architect inferred by cataloger,,,,AAf233.2,,1953,1953,,,,,,,,,,,,,,,
9495,AA,"Ayres & Ayres, Architects records",Menger Hotel. Additions.,,Alamo Plaza at Blum and Crockett Sts,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Menger Hotel,Contributor/Architect inferred by cataloger,,,,AAf233,AAr233,1965-1967,1965-1967,,,,bjd,,,Wed Oct 02 00:00:00 CDT 2019,,,,,,,,
9496,AA,"Ayres & Ayres, Architects records","Mercantile Bank and Trust  building (San Antonio, Tex.).",,8700 McCullough,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Mercantile Bank and Trust (San Antonio, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf333,,1968,1968,,,,,,,,,,,,,,,
9497,AA,"Ayres & Ayres, Architects records","Mercantile Bank and Trust building (San Antonio, Tex.).",,8700 McCullough,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Mercantile Bank and Trust  (San Antonio, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf333,AAr069,1961?,1961?,,,,,,,,,,,,,,,
