unique ID,coll code,Collection,Material types:
17746,UT,University of Texas Buildings collection,undetermined
17747,UT,University of Texas Buildings collection,undetermined
17748,UT,University of Texas Buildings collection,undetermined
17749,UT,University of Texas Buildings collection,undetermined
17750,UT,University of Texas Buildings collection,undetermined
17751,UT,University of Texas Buildings collection,undetermined
17752,UT,University of Texas Buildings collection,undetermined
17753,UT,University of Texas Buildings collection,undetermined
17754,UT,University of Texas Buildings collection,undetermined
17755,UT,University of Texas Buildings collection,undetermined
17756,UT,University of Texas Buildings collection,undetermined
17757,UT,University of Texas Buildings collection,undetermined
17758,UT,University of Texas Buildings collection,undetermined
17759,UT,University of Texas Buildings collection,undetermined
17761,UT,University of Texas Buildings collection,undetermined
17763,UT,University of Texas Buildings collection,undetermined
17764,UT,University of Texas Buildings collection,undetermined
17765,UT,University of Texas Buildings collection,undetermined
17766,UT,University of Texas Buildings collection,undetermined
17767,UT,University of Texas Buildings collection,undetermined
17768,UT,University of Texas Buildings collection,undetermined
17769,UT,University of Texas Buildings collection,undetermined
16952,UT,VOH Collection,drawings
10070,VAAC,Virginia Architectural collection,drawings
15009,VAAC,Virginia Architectural collection,drawings
16302,VOH,VOH Collection,drawings
16303,VOH,VOH Collection,drawings
16304,VOH,VOH Collection,drawings
16305,VOH,VOH Collection,drawings
16306,VOH,VOH Collection,drawings
16307,VOH,VOH Collection,drawings
16308,VOH,VOH Collection,drawings
16309,VOH,VOH Collection,drawings
16310,VOH,VOH Collection,drawings
16311,VOH,VOH Collection,drawings
16312,VOH,VOH Collection,drawings
16313,VOH,VOH Collection,drawings
16314,VOH,VOH Collection,"drawings
specifications"
16315,VOH,VOH Collection,drawings
16316,VOH,VOH Collection,drawings
16317,VOH,VOH Collection,drawings
16318,VOH,VOH Collection,drawings
16319,VOH,VOH Collection,drawings
16320,VOH,VOH Collection,drawings
16321,VOH,VOH Collection,drawings
16322,VOH,VOH Collection,drawings
16323,VOH,VOH Collection,drawings
16324,VOH,VOH Collection,drawings
16325,VOH,VOH Collection,drawings
16326,VOH,VOH Collection,drawings
16327,VOH,VOH Collection,drawings
16328,VOH,VOH Collection,drawings
16329,VOH,VOH Collection,drawings
16330,VOH,VOH Collection,drawings
16331,VOH,VOH Collection,drawings
16332,VOH,VOH Collection,drawings
16333,VOH,VOH Collection,drawings
16334,VOH,VOH Collection,drawings
16335,VOH,VOH Collection,drawings
16336,VOH,VOH Collection,drawings
16337,VOH,VOH Collection,drawings
16338,VOH,VOH Collection,drawings
16339,VOH,VOH Collection,drawings
16340,VOH,VOH Collection,drawings
16341,VOH,VOH Collection,drawings
16342,VOH,VOH Collection,drawings
16343,VOH,VOH Collection,drawings
16344,VOH,VOH Collection,drawings
16345,VOH,VOH Collection,drawings
16346,VOH,VOH Collection,drawings
16347,VOH,VOH Collection,drawings
16348,VOH,VOH Collection,drawings
16349,VOH,VOH Collection,drawings
16350,VOH,VOH Collection,drawings
16351,VOH,VOH Collection,drawings
16352,VOH,VOH Collection,drawings
16353,VOH,VOH Collection,drawings
16354,VOH,VOH Collection,drawings
16355,VOH,VOH Collection,drawings
16356,VOH,VOH Collection,drawings
16357,VOH,VOH Collection,drawings
16358,VOH,VOH Collection,drawings
16359,VOH,VOH Collection,drawings
16360,VOH,VOH Collection,drawings
16361,VOH,VOH Collection,drawings
16362,VOH,VOH Collection,drawings
16363,VOH,VOH Collection,drawings
16364,VOH,VOH Collection,drawings
16365,VOH,VOH Collection,drawings
16366,VOH,VOH Collection,drawings
16367,VOH,VOH Collection,drawings
16368,VOH,VOH Collection,drawings
16369,VOH,VOH Collection,drawings
16370,VOH,VOH Collection,drawings
16371,VOH,VOH Collection,drawings
16372,VOH,VOH Collection,drawings
16373,VOH,VOH Collection,drawings
16374,VOH,VOH Collection,drawings
16375,VOH,VOH Collection,drawings
16376,VOH,VOH Collection,drawings
16377,VOH,VOH Collection,drawings
16378,VOH,VOH Collection,drawings
16379,VOH,VOH Collection,drawings
16380,VOH,VOH Collection,drawings
16381,VOH,VOH Collection,drawings
16382,VOH,VOH Collection,drawings
16383,VOH,VOH Collection,drawings
16384,VOH,VOH Collection,drawings
16385,VOH,VOH Collection,drawings
16386,VOH,VOH Collection,drawings
16387,VOH,VOH Collection,drawings
16388,VOH,VOH Collection,drawings
16389,VOH,VOH Collection,drawings
16390,VOH,VOH Collection,drawings
16391,VOH,VOH Collection,drawings
16392,VOH,VOH Collection,drawings
16393,VOH,VOH Collection,drawings
16394,VOH,VOH Collection,drawings
16395,VOH,VOH Collection,drawings
16396,VOH,VOH Collection,drawings
16397,VOH,VOH Collection,drawings
16398,VOH,VOH Collection,drawings
16399,VOH,VOH Collection,drawings
16400,VOH,VOH Collection,drawings
16401,VOH,VOH Collection,drawings
16402,VOH,VOH Collection,"drawings
job files"
16403,VOH,VOH Collection,drawings
16404,VOH,VOH Collection,drawings
16405,VOH,VOH Collection,drawings
16406,VOH,VOH Collection,drawings
16407,VOH,VOH Collection,drawings
16408,VOH,VOH Collection,drawings
16409,VOH,VOH Collection,drawings
16410,VOH,VOH Collection,drawings
16411,VOH,VOH Collection,drawings
16412,VOH,VOH Collection,drawings
16413,VOH,VOH Collection,drawings
16414,VOH,VOH Collection,drawings
16415,VOH,VOH Collection,drawings
16416,VOH,VOH Collection,drawings
16417,VOH,VOH Collection,drawings
16418,VOH,VOH Collection,drawings
16419,VOH,VOH Collection,drawings
16420,VOH,VOH Collection,drawings
16421,VOH,VOH Collection,drawings
16422,VOH,VOH Collection,drawings
16423,VOH,VOH Collection,drawings
16424,VOH,VOH Collection,drawings
16425,VOH,VOH Collection,drawings
16426,VOH,VOH Collection,drawings
16427,VOH,VOH Collection,drawings
16428,VOH,VOH Collection,drawings
16429,VOH,VOH Collection,drawings
16430,VOH,VOH Collection,drawings
16431,VOH,VOH Collection,drawings
16432,VOH,VOH Collection,drawings
16433,VOH,VOH Collection,drawings
16434,VOH,VOH Collection,drawings
16435,VOH,VOH Collection,"drawings
specifications"
16436,VOH,VOH Collection,drawings
16437,VOH,VOH Collection,drawings
16438,VOH,VOH Collection,"drawings
specifications"
16439,VOH,VOH Collection,drawings
16440,VOH,VOH Collection,drawings
16441,VOH,VOH Collection,drawings
16442,VOH,VOH Collection,drawings
16443,VOH,VOH Collection,drawings
16444,VOH,VOH Collection,drawings
16445,VOH,VOH Collection,drawings
16446,VOH,VOH Collection,drawings
16447,VOH,VOH Collection,drawings
16448,VOH,VOH Collection,drawings
16449,VOH,VOH Collection,drawings
16450,VOH,VOH Collection,
16451,VOH,VOH Collection,drawings
16452,VOH,VOH Collection,drawings
16453,VOH,VOH Collection,drawings
16454,VOH,VOH Collection,drawings
16455,VOH,VOH Collection,drawings
16456,VOH,VOH Collection,drawings
16457,VOH,VOH Collection,drawings
16458,VOH,VOH Collection,drawings
16459,VOH,VOH Collection,drawings
16460,VOH,VOH Collection,drawings
16461,VOH,VOH Collection,drawings
16462,VOH,VOH Collection,drawings
16463,VOH,VOH Collection,drawings
16464,VOH,VOH Collection,drawings
16465,VOH,VOH Collection,drawings
16466,VOH,VOH Collection,drawings
16467,VOH,VOH Collection,drawings
16468,VOH,VOH Collection,drawings
16469,VOH,VOH Collection,drawings
16470,VOH,VOH Collection,drawings
16471,VOH,VOH Collection,drawings
16472,VOH,VOH Collection,drawings
16473,VOH,VOH Collection,drawings
16474,VOH,VOH Collection,drawings
16475,VOH,VOH Collection,drawings
16476,VOH,VOH Collection,drawings
16477,VOH,VOH Collection,drawings
16478,VOH,VOH Collection,drawings
16479,VOH,VOH Collection,drawings
16480,VOH,VOH Collection,drawings
16481,VOH,VOH Collection,drawings
16482,VOH,VOH Collection,drawings
16483,VOH,VOH Collection,drawings
16484,VOH,VOH Collection,drawings
16485,VOH,VOH Collection,drawings
16486,VOH,VOH Collection,drawings
16487,VOH,VOH Collection,drawings
16488,VOH,VOH Collection,drawings
16489,VOH,VOH Collection,drawings
16490,VOH,VOH Collection,drawings
16491,VOH,VOH Collection,drawings
16492,VOH,VOH Collection,drawings
16493,VOH,VOH Collection,drawings
16494,VOH,VOH Collection,drawings
16495,VOH,VOH Collection,drawings
16496,VOH,VOH Collection,drawings
16497,VOH,VOH Collection,drawings
16498,VOH,VOH Collection,drawings
16499,VOH,VOH Collection,drawings
16500,VOH,VOH Collection,drawings
16501,VOH,VOH Collection,drawings
16502,VOH,VOH Collection,drawings
16503,VOH,VOH Collection,drawings
16504,VOH,VOH Collection,drawings
16505,VOH,VOH Collection,drawings
16506,VOH,VOH Collection,drawings
16507,VOH,VOH Collection,drawings
16508,VOH,VOH Collection,drawings
16509,VOH,VOH Collection,drawings
16510,VOH,VOH Collection,drawings
16511,VOH,VOH Collection,drawings
16512,VOH,VOH Collection,drawings
16513,VOH,VOH Collection,drawings
16514,VOH,VOH Collection,drawings
16515,VOH,VOH Collection,drawings
16516,VOH,VOH Collection,drawings
16517,VOH,VOH Collection,drawings
16518,VOH,VOH Collection,drawings
16519,VOH,VOH Collection,drawings
16520,VOH,VOH Collection,drawings
16521,VOH,VOH Collection,drawings
16522,VOH,VOH Collection,drawings
16523,VOH,VOH Collection,drawings
16524,VOH,VOH Collection,drawings
16525,VOH,VOH Collection,drawings
16526,VOH,VOH Collection,drawings
16527,VOH,VOH Collection,drawings
16528,VOH,VOH Collection,drawings
16529,VOH,VOH Collection,drawings
16530,VOH,VOH Collection,drawings
16531,VOH,VOH Collection,drawings
16532,VOH,VOH Collection,drawings
16533,VOH,VOH Collection,drawings
16534,VOH,VOH Collection,drawings
16535,VOH,VOH Collection,drawings
16536,VOH,VOH Collection,drawings
16537,VOH,VOH Collection,drawings
16538,VOH,VOH Collection,drawings
16539,VOH,VOH Collection,drawings
16540,VOH,VOH Collection,drawings
16541,VOH,VOH Collection,drawings
16542,VOH,VOH Collection,drawings
16543,VOH,VOH Collection,drawings
16544,VOH,VOH Collection,drawings
16545,VOH,VOH Collection,drawings
16546,VOH,VOH Collection,drawings
16547,VOH,VOH Collection,drawings
16548,VOH,VOH Collection,drawings
16549,VOH,VOH Collection,drawings
16550,VOH,VOH Collection,drawings
16551,VOH,VOH Collection,drawings
16552,VOH,VOH Collection,drawings
16553,VOH,VOH Collection,drawings
16554,VOH,VOH Collection,drawings
16555,VOH,VOH Collection,drawings
16556,VOH,VOH Collection,drawings
16557,VOH,VOH Collection,drawings
16558,VOH,VOH Collection,drawings
16559,VOH,VOH Collection,drawings
16560,VOH,VOH Collection,drawings
16561,VOH,VOH Collection,drawings
16562,VOH,VOH Collection,drawings
16563,VOH,VOH Collection,drawings
16564,VOH,VOH Collection,drawings
16565,VOH,VOH Collection,drawings
16566,VOH,VOH Collection,drawings
16567,VOH,VOH Collection,drawings
16568,VOH,VOH Collection,drawings
16569,VOH,VOH Collection,drawings
16570,VOH,VOH Collection,drawings
16571,VOH,VOH Collection,drawings
16572,VOH,VOH Collection,drawings
16573,VOH,VOH Collection,drawings
16574,VOH,VOH Collection,drawings
16575,VOH,VOH Collection,drawings
16576,VOH,VOH Collection,drawings
16577,VOH,VOH Collection,drawings
16578,VOH,VOH Collection,drawings
16579,VOH,VOH Collection,drawings
16580,VOH,VOH Collection,drawings
16581,VOH,VOH Collection,drawings
16582,VOH,VOH Collection,drawings
16583,VOH,VOH Collection,drawings
16584,VOH,VOH Collection,drawings
16585,VOH,VOH Collection,drawings
16586,VOH,VOH Collection,drawings
16587,VOH,VOH Collection,drawings
16588,VOH,VOH Collection,drawings
16589,VOH,VOH Collection,drawings
16590,VOH,VOH Collection,drawings
16591,VOH,VOH Collection,drawings
16592,VOH,VOH Collection,drawings
16593,VOH,VOH Collection,drawings
16594,VOH,VOH Collection,drawings
16595,VOH,VOH Collection,drawings
16596,VOH,VOH Collection,drawings
16597,VOH,VOH Collection,drawings
16598,VOH,VOH Collection,drawings
16599,VOH,VOH Collection,drawings
16600,VOH,VOH Collection,drawings
16601,VOH,VOH Collection,drawings
16602,VOH,VOH Collection,drawings
16603,VOH,VOH Collection,drawings
16604,VOH,VOH Collection,drawings
16605,VOH,VOH Collection,drawings
16606,VOH,VOH Collection,drawings
16607,VOH,VOH Collection,drawings
16608,VOH,VOH Collection,drawings
16609,VOH,VOH Collection,drawings
16610,VOH,VOH Collection,drawings
16611,VOH,VOH Collection,drawings
16612,VOH,VOH Collection,drawings
16613,VOH,VOH Collection,drawings
16614,VOH,VOH Collection,drawings
16615,VOH,VOH Collection,drawings
16616,VOH,VOH Collection,drawings
16617,VOH,VOH Collection,drawings
16618,VOH,VOH Collection,drawings
16619,VOH,VOH Collection,drawings
16620,VOH,VOH Collection,drawings
16621,VOH,VOH Collection,drawings
16622,VOH,VOH Collection,drawings
16623,VOH,VOH Collection,drawings
16624,VOH,VOH Collection,drawings
16625,VOH,VOH Collection,drawings
16626,VOH,VOH Collection,drawings
16627,VOH,VOH Collection,drawings
16628,VOH,VOH Collection,drawings
16629,VOH,VOH Collection,drawings
16630,VOH,VOH Collection,drawings
16631,VOH,VOH Collection,drawings
16632,VOH,VOH Collection,drawings
16633,VOH,VOH Collection,drawings
16634,VOH,VOH Collection,drawings
16635,VOH,VOH Collection,drawings
16636,VOH,VOH Collection,drawings
16637,VOH,VOH Collection,drawings
16638,VOH,VOH Collection,drawings
16639,VOH,VOH Collection,drawings
16640,VOH,VOH Collection,drawings
16641,VOH,VOH Collection,drawings
16642,VOH,VOH Collection,drawings
16643,VOH,VOH Collection,drawings
16644,VOH,VOH Collection,drawings
16645,VOH,VOH Collection,drawings
16646,VOH,VOH Collection,drawings
16647,VOH,VOH Collection,drawings
16648,VOH,VOH Collection,drawings
16649,VOH,VOH Collection,drawings
16650,VOH,VOH Collection,"drawings
specifications"
16651,VOH,VOH Collection,drawings
16652,VOH,VOH Collection,drawings
16653,VOH,VOH Collection,drawings
16654,VOH,VOH Collection,drawings
16655,VOH,VOH Collection,drawings
16656,VOH,VOH Collection,drawings
16657,VOH,VOH Collection,drawings
16658,VOH,VOH Collection,drawings
16659,VOH,VOH Collection,drawings
16660,VOH,VOH Collection,drawings
16661,VOH,VOH Collection,drawings
16662,VOH,VOH Collection,drawings
16663,VOH,VOH Collection,drawings
16664,VOH,VOH Collection,drawings
16665,VOH,VOH Collection,drawings
16666,VOH,VOH Collection,drawings
16667,VOH,VOH Collection,drawings
16668,VOH,VOH Collection,drawings
16669,VOH,VOH Collection,drawings
16670,VOH,VOH Collection,drawings
16671,VOH,VOH Collection,drawings
16672,VOH,VOH Collection,drawings
16673,VOH,VOH Collection,drawings
16674,VOH,VOH Collection,drawings
16675,VOH,VOH Collection,drawings
16676,VOH,VOH Collection,drawings
16677,VOH,VOH Collection,drawings
16678,VOH,VOH Collection,drawings
16679,VOH,VOH Collection,drawings
16680,VOH,VOH Collection,drawings
16681,VOH,VOH Collection,drawings
16682,VOH,VOH Collection,drawings
16683,VOH,VOH Collection,drawings
16684,VOH,VOH Collection,drawings
16685,VOH,VOH Collection,drawings
16686,VOH,VOH Collection,drawings
16687,VOH,VOH Collection,drawings
16688,VOH,VOH Collection,drawings
16689,VOH,VOH Collection,drawings
16690,VOH,VOH Collection,drawings
16691,VOH,VOH Collection,drawings
16692,VOH,VOH Collection,drawings
16693,VOH,VOH Collection,drawings
16694,VOH,VOH Collection,drawings
16695,VOH,VOH Collection,drawings
16696,VOH,VOH Collection,drawings
16697,VOH,VOH Collection,drawings
16698,VOH,VOH Collection,drawings
16699,VOH,VOH Collection,drawings
16700,VOH,VOH Collection,drawings
16701,VOH,VOH Collection,drawings
16702,VOH,VOH Collection,drawings
16703,VOH,VOH Collection,drawings
16704,VOH,VOH Collection,drawings
16705,VOH,VOH Collection,drawings
16706,VOH,VOH Collection,drawings
16707,VOH,VOH Collection,drawings
16708,VOH,VOH Collection,drawings
16709,VOH,VOH Collection,drawings
16710,VOH,VOH Collection,drawings
16711,VOH,VOH Collection,drawings
16712,VOH,VOH Collection,drawings
16713,VOH,VOH Collection,drawings
16714,VOH,VOH Collection,drawings
16715,VOH,VOH Collection,drawings
16716,VOH,VOH Collection,drawings
16717,VOH,VOH Collection,drawings
16718,VOH,VOH Collection,drawings
16719,VOH,VOH Collection,drawings
16720,VOH,VOH Collection,drawings
16721,VOH,VOH Collection,drawings
16722,VOH,VOH Collection,drawings
16723,VOH,VOH Collection,drawings
16724,VOH,VOH Collection,drawings
16725,VOH,VOH Collection,drawings
16726,VOH,VOH Collection,drawings
16727,VOH,VOH Collection,drawings
16728,VOH,VOH Collection,drawings
16729,VOH,VOH Collection,drawings
16730,VOH,VOH Collection,drawings
16731,VOH,VOH Collection,drawings
16732,VOH,VOH Collection,drawings
16733,VOH,VOH Collection,drawings
16734,VOH,VOH Collection,drawings
16735,VOH,VOH Collection,drawings
16736,VOH,VOH Collection,drawings
16737,VOH,VOH Collection,drawings
16738,VOH,VOH Collection,drawings
2431,WEBB,Sir Aston Webb collection,
2432,WEBB,Sir Aston Webb collection,
2433,WEBB,Sir Aston Webb collection,
2434,WEBB,Sir Aston Webb collection,
2435,WEBB,Sir Aston Webb collection,
2436,WEBB,Sir Aston Webb collection,
2437,WEBB,Sir Aston Webb collection,
2438,WEBB,Sir Aston Webb collection,
2439,WEBB,Sir Aston Webb collection,
2440,WEBB,Sir Aston Webb collection,
2441,WEBB,Sir Aston Webb collection,
2442,WEBB,Sir Aston Webb collection,
2443,WEBB,Sir Aston Webb collection,
2444,WEBB,Sir Aston Webb collection,
2445,WEBB,Sir Aston Webb collection,
2446,WEBB,Sir Aston Webb collection,
2447,WEBB,Sir Aston Webb collection,
2448,WEBB,Sir Aston Webb collection,
2449,WEBB,Sir Aston Webb collection,
2450,WEBB,Sir Aston Webb collection,
2451,WEBB,Sir Aston Webb collection,
2452,WEBB,Sir Aston Webb collection,
2453,WEBB,Sir Aston Webb collection,
2454,WEBB,Sir Aston Webb collection,
2455,WEBB,Sir Aston Webb collection,
2456,WEBB,Sir Aston Webb collection,
2457,WEBB,Sir Aston Webb collection,
2458,WEBB,Sir Aston Webb collection,
2459,WEBB,Sir Aston Webb collection,
2460,WEBB,Sir Aston Webb collection,
2461,WEBB,Sir Aston Webb collection,
2462,WEBB,Sir Aston Webb collection,
2463,WEBB,Sir Aston Webb collection,
2464,WEBB,Sir Aston Webb collection,
2465,WEBB,Sir Aston Webb collection,
2466,WEBB,Sir Aston Webb collection,
2467,WEBB,Sir Aston Webb collection,
2468,WEBB,Sir Aston Webb collection,
2469,WEBB,Sir Aston Webb collection,
2470,WEBB,Sir Aston Webb collection,
2471,WEBB,Sir Aston Webb collection,
2472,WEBB,Sir Aston Webb collection,
2473,WEBB,Sir Aston Webb collection,
2474,WEBB,Sir Aston Webb collection,
2475,WEBB,Sir Aston Webb collection,
2476,WEBB,Sir Aston Webb collection,
2477,WEBB,Sir Aston Webb collection,
2478,WEBB,Sir Aston Webb collection,
2479,WEBB,Sir Aston Webb collection,
2480,WEBB,Sir Aston Webb collection,
2481,WEBB,Sir Aston Webb collection,
2482,WEBB,Sir Aston Webb collection,
2483,WEBB,Sir Aston Webb collection,
2484,WEBB,Sir Aston Webb collection,
2485,WEBB,Sir Aston Webb collection,
2486,WEBB,Sir Aston Webb collection,
2487,WEBB,Sir Aston Webb collection,
2488,WEBB,Sir Aston Webb collection,
2489,WEBB,Sir Aston Webb collection,
2490,WEBB,Sir Aston Webb collection,
2491,WEBB,Sir Aston Webb collection,
2492,WEBB,Sir Aston Webb collection,
2493,WEBB,Sir Aston Webb collection,
2494,WEBB,Sir Aston Webb collection,
2495,WEBB,Sir Aston Webb collection,
2496,WEBB,Sir Aston Webb collection,
2497,WEBB,Sir Aston Webb collection,
2498,WEBB,Sir Aston Webb collection,
2499,WEBB,Sir Aston Webb collection,
2500,WEBB,Sir Aston Webb collection,
2501,WEBB,Sir Aston Webb collection,
2502,WEBB,Sir Aston Webb collection,
2503,WEBB,Sir Aston Webb collection,
2504,WEBB,Sir Aston Webb collection,
2505,WEBB,Sir Aston Webb collection,
2506,WEBB,Sir Aston Webb collection,drawings
2507,WEBB,Sir Aston Webb collection,
2508,WEBB,Sir Aston Webb collection,
2509,WEBB,Sir Aston Webb collection,
2510,WEBB,Sir Aston Webb collection,
2511,WEBB,Sir Aston Webb collection,
2512,WEBB,Sir Aston Webb collection,
2513,WEBB,Sir Aston Webb collection,
2514,WEBB,Sir Aston Webb collection,
2515,WEBB,Sir Aston Webb collection,
2516,WEBB,Sir Aston Webb collection,
2517,WEBB,Sir Aston Webb collection,
2518,WEBB,Sir Aston Webb collection,
2519,WEBB,Sir Aston Webb collection,
2520,WEBB,Sir Aston Webb collection,
2521,WEBB,Sir Aston Webb collection,
2522,WEBB,Sir Aston Webb collection,
2523,WEBB,Sir Aston Webb collection,
2524,WEBB,Sir Aston Webb collection,
2525,WEBB,Sir Aston Webb collection,
2526,WEBB,Sir Aston Webb collection,
2527,WEBB,Sir Aston Webb collection,
2528,WEBB,Sir Aston Webb collection,
2529,WEBB,Sir Aston Webb collection,
2530,WEBB,Sir Aston Webb collection,
2531,WEBB,Sir Aston Webb collection,
2532,WEBB,Sir Aston Webb collection,
2533,WEBB,Sir Aston Webb collection,
2534,WEBB,Sir Aston Webb collection,
2535,WEBB,Sir Aston Webb collection,
2536,WEBB,Sir Aston Webb collection,
2537,WEBB,Sir Aston Webb collection,
2538,WEBB,Sir Aston Webb collection,
2539,WEBB,Sir Aston Webb collection,
2540,WEBB,Sir Aston Webb collection,
2541,WEBB,Sir Aston Webb collection,
2542,WEBB,Sir Aston Webb collection,
2543,WEBB,Sir Aston Webb collection,
2544,WEBB,Sir Aston Webb collection,
2545,WEBB,Sir Aston Webb collection,
2546,WEBB,Sir Aston Webb collection,
2547,WEBB,Sir Aston Webb collection,
2548,WEBB,Sir Aston Webb collection,
2549,WEBB,Sir Aston Webb collection,
2550,WEBB,Sir Aston Webb collection,
2551,WEBB,Sir Aston Webb collection,
2552,WEBB,Sir Aston Webb collection,
2553,WEBB,Sir Aston Webb collection,
2554,WEBB,Sir Aston Webb collection,
10168,WEBB,Sir Aston Webb collection,
17303,WEBB,Sir Aston Webb collection,
17304,WEBB,Sir Aston Webb collection,
17305,WEBB,Sir Aston Webb collection,photographic
2851,WEES,Wees,other (see Notes)
2852,WEES,Wees,
2853,WEES,Wees,
2854,WEES,Wees,
2855,WEES,Wees,
5563,WEES,Wees,
8499,WEES,Wees,drawings
2555,WEI,Ludwig B. Weinman drawings,
2556,WEI,Ludwig B. Weinman drawings,
2557,WEI,Ludwig B. Weinman drawings,
2558,WEI,Ludwig B. Weinman drawings,
2559,WEI,Ludwig B. Weinman drawings,
2560,WEI,Ludwig B. Weinman drawings,
2561,WEI,Ludwig B. Weinman drawings,
2562,WEI,Ludwig B. Weinman drawings,
2563,WEI,Ludwig B. Weinman drawings,
2564,WEI,Ludwig B. Weinman drawings,
2565,WEI,Ludwig B. Weinman drawings,
2566,WEI,Ludwig B. Weinman drawings,
2567,WEI,Ludwig B. Weinman drawings,
2568,WEI,Ludwig B. Weinman drawings,
2569,WEI,Ludwig B. Weinman drawings,
2570,WEI,Ludwig B. Weinman drawings,
2813,WEINR,Weinreb Architectural collection,drawings
5260,WEINR,Weinreb Architectural collection,drawings
5261,WEINR,Weinreb Architectural collection,drawings
5262,WEINR,Weinreb Architectural collection,drawings
5263,WEINR,Weinreb Architectural collection,drawings
5264,WEINR,Weinreb Architectural collection,drawings
5265,WEINR,Weinreb Architectural collection,drawings
5266,WEINR,Weinreb Architectural collection,drawings
5267,WEINR,Weinreb Architectural collection,drawings
5268,WEINR,Weinreb Architectural collection,drawings
5269,WEINR,Weinreb Architectural collection,drawings
5270,WEINR,Weinreb Architectural collection,drawings
17325,WEINR,Weinreb Architectural collection,drawings
17326,WEINR,Weinreb Architectural collection,drawings
17327,WEINR,Weinreb Architectural collection,photographic
17328,WEINR,Weinreb Architectural collection,drawings
17329,WEINR,Weinreb Architectural collection,drawings
17330,WEINR,Weinreb Architectural collection,drawings
3566,WMSON,Robert M. Williamson papers,"photographic
other (see Notes)
drawings"
6394,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6395,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6396,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6397,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6398,WUK,J. Eugene Wukasch papers,"drawings
specifications
undetermined"
6399,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6400,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6401,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6402,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6403,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6404,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6405,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6406,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6407,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6408,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6409,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6410,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6411,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6412,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6413,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6414,WUK,J. Eugene Wukasch papers,"undetermined
drawings"
6415,WUK,J. Eugene Wukasch papers,none
6416,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6417,WUK,J. Eugene Wukasch papers,"specifications
3 dimensional
undetermined"
6418,WUK,J. Eugene Wukasch papers,undetermined
6419,WUK,J. Eugene Wukasch papers,"undetermined
drawings"
6420,WUK,J. Eugene Wukasch papers,undetermined
6421,WUK,J. Eugene Wukasch papers,"undetermined
drawings
specifications"
6422,WUK,J. Eugene Wukasch papers,undetermined
6423,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6424,WUK,J. Eugene Wukasch papers,undetermined
6425,WUK,J. Eugene Wukasch papers,undetermined
6426,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6427,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6428,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6429,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6430,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6431,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6432,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6433,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6434,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6435,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6436,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6437,WUK,J. Eugene Wukasch papers,"drawings
3 dimensional
undetermined"
6438,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6439,WUK,J. Eugene Wukasch papers,"drawings
specifications
undetermined"
6440,WUK,J. Eugene Wukasch papers,undetermined
6441,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6442,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6443,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6444,WUK,J. Eugene Wukasch papers,undetermined
6445,WUK,J. Eugene Wukasch papers,undetermined
6446,WUK,J. Eugene Wukasch papers,undetermined
6447,WUK,J. Eugene Wukasch papers,undetermined
6448,WUK,J. Eugene Wukasch papers,undetermined
6449,WUK,J. Eugene Wukasch papers,undetermined
6450,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6451,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6452,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6453,WUK,J. Eugene Wukasch papers,undetermined
6454,WUK,J. Eugene Wukasch papers,"drawings
3 dimensional"
